ID,ID_person,Square,Rooms,Price
2247,12435,75,4,29700
2248,17684,56,3,16464
2249,10049,68,3,24820
2250,17039,52,2,16172
2251,3560,76,4,24320
2252,13364,121,5,40172
2253,5931,45,2,17775
2254,163,74,4,24494
2255,16940,120,5,35040
2256,12441,57,3,13908
2257,1649,58,2,14326
2258,18835,110,6,40590
2259,7114,75,4,23625
2260,3065,80,4,16320
2261,10133,108,6,23544
2262,12560,54,2,15768
2263,13628,66,3,16104
2264,2430,45,1,15885
2265,6541,90,4,20790
2266,1382,48,2,12912
2267,1317,90,4,30960
2268,437,120,8,33240
2269,4182,125,6,29500
2270,15992,37,2,9879
2271,7315,50,3,16900
2272,8157,94,,28576
2273,8691,37,1,10471
2274,4590,119,5,34629
2275,6626,97,6,19594
2276,4142,37,1,9435
2277,18831,93,5,18972
2278,18360,118,5,41064
2279,1594,53,3,11872
2280,9978,96,4,26016
2281,2759,41,1,10127
2282,17453,114,5,41268
2283,9980,129,5,29541
2284,3124,98,4,30184
2285,10775,50,2,11850
2286,3696,115,5,23575
2287,14660,117,7,25740
2288,12642,41,1,12669
2289,7993,103,6,27604
2290,18306,34,1,7378
2291,2402,43,,13072
2292,12023,122,,41480
2293,1076,118,,41418
2294,16384,53,2,12614
2295,10994,75,4,16125
2296,4927,120,7,27120
2297,15635,129,7,45666
2298,1693,99,,32175
2299,19704,80,4,24800
2300,19018,88,,35024
2301,14542,118,,30562
2302,11307,85,,31960
2303,5572,73,,28543
2304,12647,120,7,31080
2305,8368,46,2,10074
2306,6372,115,6,39905
2307,18284,34,1,12580
2308,4308,88,3,27456
2309,5983,55,2,13200
2310,17057,92,5,20516
2311,14448,88,5,19096
2312,8146,85,4,23120
2313,3737,120,5,45360
2314,2742,65,,22425
2315,10045,86,4,30874
2316,13538,64,2,19264
2317,16220,89,5,32752
2318,9117,92,6,36708
2319,10611,54,2,12528
2320,12995,120,5,32880
2321,8903,88,4,18304
2322,532,107,4,25252
2323,4,118,4,30916
2324,1940,81,3,23328
2325,11904,83,5,29631
2326,18221,110,7,41690
2327,4093,84,5,18060
2328,5033,107,7,40446
2329,10868,69,3,26289
2330,17461,71,3,22294
2331,10845,82,3,29684
2332,179,86,5,31992
2333,2462,80,5,18960
2334,19019,53,3,15423
2335,2635,82,4,26732
2336,15174,111,5,25863
2337,1980,53,2,15635
2338,289,65,4,21125
2339,12025,62,4,12958
2340,12193,101,,36158
2341,15352,100,4,36800
2342,4413,121,5,47069
2343,9274,111,4,40071
2344,18035,56,2,13776
2345,17365,126,5,30114
2346,1153,115,7,40480
2347,7009,66,,26136
2348,4757,113,5,25086
2349,14228,119,6,29512
2350,1647,89,3,27234
2351,12030,122,7,26474
2352,7379,84,4,23268
2353,18065,84,4,24108
2354,2165,93,5,28086
2355,9156,80,3,26880
2356,6347,73,3,25404
2357,11143,86,3,19522
2358,4290,116,7,45472
2359,14429,43,2,14921
2360,13431,96,4,24000
2361,10256,76,3,23636
2362,2237,79,3,31363
2363,15035,108,,30996
2364,10514,91,,22477
2365,16960,44,2,12716
2366,141,106,,32118
2367,14784,79,5,24332
2368,18619,75,4,15600
2369,18726,87,,33321
2370,3118,76,,16188
2371,5557,91,5,31213
2372,5614,106,6,26712
2373,5306,109,6,32591
2374,2154,77,5,26257
2375,10108,93,5,27621
2376,2944,97,5,24832
2377,19348,46,2,14720
2378,525,104,6,27560
2379,3712,32,1,6720
2380,7861,107,5,40553
2381,16442,85,3,31705
2382,8145,113,5,44522
2383,10331,40,,13680
2384,4326,96,5,37536
2385,12347,122,5,24644
2386,15638,123,7,43911
2387,12685,89,5,20381
2388,18064,56,2,19992
2389,19631,55,,20075
2390,17815,117,,26325
2391,16337,93,5,33108
2392,11169,81,4,17658
2393,13858,94,5,35438
2394,5579,43,1,15050
2395,9979,64,3,23808
2396,16404,68,4,21012
2397,10535,35,1,8260
2398,16273,100,5,34400
2399,1561,124,5,26164
2400,2217,30,1,6210
2401,4184,109,4,23217
2402,9249,36,1,9468
2403,3912,43,1,12341
2404,4203,83,4,30129
2405,18422,76,3,24928
2406,6071,125,7,49000
2407,5123,84,5,17220
2408,6042,100,4,23300
2409,9176,112,4,39088
2410,1162,55,2,19195
2411,496,125,7,31250
2412,2465,92,4,36340
2413,9000,84,3,22596
2414,3964,80,5,23440
2415,1003,30,1,6780
2416,17358,76,3,20596
2417,9260,61,3,16104
2418,14751,65,2,13715
2419,15280,69,3,18975
2420,15030,30,1,10740
2421,4615,107,6,32742
2422,8304,47,2,16544
2423,19804,128,5,31360
2424,17604,49,3,15141
2425,2961,83,4,17596
2426,17490,46,2,15778
2427,16122,67,2,26398
2428,8871,92,6,26956
2429,7069,107,6,36380
2430,18914,95,4,29925
2431,6612,102,5,34068
2432,4351,74,4,17242
2433,1192,53,2,16589
2434,5288,59,2,16343
2435,10699,121,7,47795
2436,13785,86,3,17630
2437,13877,82,4,21976
2438,7810,92,4,29256
2439,3379,68,3,15436
2440,3326,118,,43188
2441,5236,70,3,18480
2442,15838,74,3,16132
2443,4764,95,5,35720
2444,8124,50,2,13950
2445,15097,119,6,27132
2446,7387,129,8,50181
2447,6732,41,2,15744
2448,8950,45,2,13545
2449,2703,64,3,16896
2450,7898,69,,14835
2451,12555,81,4,28026
2452,9850,59,3,19411
2453,5481,101,5,22725
2454,601,84,4,24276
2455,4012,90,6,26730
2456,16143,97,5,30361
2457,2323,99,,37026
2458,16736,67,2,18827
2459,10170,76,4,19532
2460,9379,76,3,27284
2461,6452,71,3,22578
2462,11966,43,2,15566
2463,11280,114,4,30096
2464,10932,107,5,29746
2465,10997,97,4,32689
2466,17690,68,3,26452
2467,14784,61,3,17202
2468,19900,65,3,19175
2469,7217,33,1,10692
2470,9657,119,7,38080
2471,1723,120,7,31200
2472,1998,37,,12136
2473,19094,128,6,33024
2474,16316,36,,14148
2475,8730,126,,29736
2476,14247,121,,35453
2477,18129,52,3,10504
2478,12376,56,,18928
2479,6484,78,3,19188
2480,10337,121,6,35695
2481,11875,124,7,37200
2482,14515,98,4,33516
2483,19100,62,2,18538
2484,12041,126,7,25956
2485,9893,76,,24092
2486,14251,33,1,13167
2487,17635,39,2,15093
2488,9748,59,,12036
2489,12747,67,3,15075
2490,15176,35,1,13685
2491,11664,53,,19345
2492,17611,121,,31944
2493,12871,105,4,38850
2494,10460,39,1,8385
2495,19676,46,2,15686
2496,8832,104,5,34944
2497,12741,91,3,25025
2498,18063,80,4,29680
2499,1674,58,3,20068
2500,3767,119,7,41888
2501,14716,36,2,10404
2502,16070,100,5,20500
2503,10424,34,1,7956
2504,1357,55,2,20075
2505,3991,105,5,35700
2506,1067,35,1,13685
2507,7906,50,2,11150
2508,9773,46,,13616
2509,11124,33,1,6996
2510,12512,45,1,10395
2511,12482,30,1,6540
2512,1294,42,1,12558
2513,12172,121,5,29524
2514,1755,45,,16605
2515,8852,45,1,14040
2516,12266,128,,31232
2517,6390,102,6,39066
2518,14241,94,5,37130
2519,10807,42,2,11214
2520,16336,65,2,14625
2521,2282,76,4,26372
2522,8788,70,3,26110
2523,14402,79,4,25517
2524,13605,78,3,18642
2525,2676,114,7,33972
2526,9762,111,6,25197
2527,18673,110,5,23540
2528,17313,76,3,19000
2529,1381,97,4,25802
2530,18218,43,2,13588
2531,18354,99,,23166
2532,17143,42,1,13944
2533,18241,92,4,23644
2534,3543,123,5,34194
2535,16580,125,5,27250
2536,17457,124,5,35960
2537,11029,51,2,17646
2538,18346,38,,13034
2539,14731,32,1,8224
2540,18027,79,3,23226
2541,2399,30,1,8250
2542,2436,84,4,21420
2543,13386,49,2,14700
2544,9071,42,2,8946
2545,3698,113,5,41245
2546,17167,106,5,39432
2547,9823,89,3,28836
2548,304,36,,10584
2549,12763,93,5,24552
2550,12959,78,,23322
2551,2450,75,3,21075
2552,7039,65,2,18070
2553,14712,66,2,17688
2554,5049,77,,20405
2555,11477,92,3,19412
2556,12727,35,1,10675
2557,14373,102,4,27336
2558,17647,56,2,19936
2559,4974,61,3,23912
2560,7201,114,5,36594
2561,2281,89,4,29370
2562,1653,98,5,30086
2563,3484,35,1,12390
2564,13305,101,,40198
2565,11640,108,4,29700
2566,7563,126,5,44352
2567,11295,102,4,32538
2568,9367,128,7,27520
2569,7278,73,,27521
2570,1473,33,1,12573
2571,544,51,,10353
2572,14794,129,,28767
2573,15944,30,1,8580
2574,15419,97,4,35502
2575,1226,83,5,30295
2576,15902,55,2,12595
2577,18450,86,3,21758
2578,8303,70,3,26390
2579,1254,117,5,46098
2580,11702,99,4,29502
2581,16466,94,3,36754
2582,12731,113,7,28815
2583,11673,94,6,33746
2584,5760,75,3,24975
2585,4818,93,4,24087
2586,12560,91,5,20839
2587,6536,83,4,27888
2588,8424,95,4,21185
2589,477,104,6,29224
2590,16108,31,2,7099
2591,1399,95,3,21470
2592,2039,109,4,21909
2593,651,47,2,12220
2594,18755,35,,11340
2595,15167,73,3,22192
2596,18999,77,3,19019
2597,16984,58,2,21924
2598,5986,38,1,8588
2599,2223,127,5,46990
2600,8003,63,3,17766
2601,8973,90,,22770
2602,8937,69,2,15801
2603,12226,95,4,33725
2604,10199,78,3,17238
2605,7264,124,8,37696
2606,1640,74,3,17242
2607,12387,74,3,22274
2608,1040,51,,18615
2609,15009,85,4,21420
2610,16051,87,3,33147
2611,10678,78,,29484
2612,3936,48,2,11664
2613,6730,36,2,11232
2614,6991,83,3,27307
2615,13001,120,5,37200
2616,15205,122,6,40992
2617,1711,58,,23084
2618,7286,110,,42130
2619,3491,101,,29088
2620,12602,85,,19380
2621,13236,106,4,27772
2622,14566,41,,13694
2623,15926,44,1,15840
2624,15462,84,5,18480
2625,14027,104,5,38584
2626,13181,118,6,31270
2627,3357,57,2,18012
2628,10884,118,6,40946
2629,9671,85,5,30600
2630,1350,88,4,17688
2631,17982,110,6,39380
2632,4321,61,3,23790
2633,7462,34,1,9486
2634,10819,84,3,23856
2635,11784,70,3,15610
2636,19188,94,4,30644
2637,7901,52,2,18980
2638,2627,83,3,31125
2639,15356,78,3,26676
2640,16714,122,6,27328
2641,8986,30,1,11190
2642,17628,42,2,14196
2643,9663,67,4,24053
2644,13445,78,4,19266
2645,1392,127,7,28067
2646,12595,36,1,8640
2647,11366,49,2,12005
2648,14718,97,4,28906
2649,13527,49,2,10143
2650,11516,73,3,27886
2651,5712,106,7,35298
2652,9766,70,2,22260
2653,12232,86,3,25198
2654,7877,122,5,30134
2655,9516,118,5,37524
2656,9748,77,3,21791
2657,16366,37,2,10249
2658,440,69,3,18147
2659,5948,57,2,19836
2660,17019,105,5,28455
2661,17534,60,3,21960
2662,16068,33,1,6699
2663,4967,87,3,22272
2664,10636,58,,20648
2665,10952,34,2,7854
2666,2067,54,2,14040
2667,11698,36,1,14184
2668,2625,31,2,8649
2669,12967,122,6,47336
2670,9106,99,6,24453
2671,2451,41,2,14924
2672,13569,41,1,10537
2673,11300,41,2,14719
2674,9187,129,7,30702
2675,496,92,4,29808
2676,7660,106,4,39114
2677,17824,125,7,37625
2678,692,83,4,32204
2679,17857,33,1,12738
2680,3854,113,4,42714
2681,6658,57,3,21261
2682,8390,61,2,13054
2683,9742,104,5,23192
2684,4814,112,6,38864
2685,15545,89,5,23496
2686,9093,90,4,35190
2687,872,75,3,26475
2688,1087,76,3,26676
2689,5195,104,5,23088
2690,5003,100,4,21900
2691,1004,64,4,16768
2692,18718,56,2,14336
2693,15681,81,3,20979
2694,388,82,,32226
2695,4231,32,1,7104
2696,18395,103,4,39552
2697,10150,120,7,28560
2698,2409,102,4,40392
2699,12927,122,5,38918
2700,11005,32,1,11808
2701,1891,57,3,19209
2702,13693,114,5,29754
2703,18628,70,3,26880
2704,11536,33,1,9471
2705,15599,98,5,31556
2706,3678,104,6,25480
2707,7233,80,4,21600
2708,17272,95,,35150
2709,10683,124,6,35960
2710,2739,116,,44312
2711,18819,32,2,9216
2712,7828,60,3,23880
2713,512,53,2,17278
2714,16157,71,3,25489
2715,15135,68,3,26112
2716,19944,53,2,10600
2717,7262,96,5,21600
2718,11308,108,4,40284
2719,6362,59,2,19175
2720,13956,79,4,18328
2721,1343,90,3,19350
2722,15089,97,4,32107
2723,9547,35,2,9135
2724,6344,33,1,6732
2725,182,56,3,17696
2726,7869,107,4,39590
2727,18287,110,4,37180
2728,12561,51,2,11424
2729,8731,113,,30623
2730,16493,105,4,23415
2731,13905,122,6,31354
2732,13190,58,2,17806
2733,10533,123,6,35055
2734,18264,95,4,27075
2735,13004,109,6,31065
2736,10180,98,,25088
2737,7730,81,,26892
2738,11884,33,,11187
2739,1614,111,4,36519
2740,17696,73,3,16936
2741,16887,105,,39060
2742,2525,124,6,47740
2743,5776,35,2,10710
2744,12989,107,5,29853
2745,12947,89,5,20381
2746,7847,107,4,31458
2747,13162,86,3,21672
2748,1381,37,1,7622
2749,16792,102,6,22032
2750,7108,55,2,12210
2751,10366,126,7,36288
2752,427,90,4,22140
2753,9239,123,6,30381
2754,4636,116,6,29696
2755,12778,46,2,17020
2756,17737,129,5,34701
2757,6509,31,1,7068
2758,12774,125,5,27375
2759,9926,98,6,32634
2760,11159,129,7,38958
2761,6281,59,2,15871
2762,13151,107,7,37664
2763,13395,47,1,17014
2764,4807,76,4,25232
2765,5301,83,,20335
2766,7627,120,7,33240
2767,7170,54,,12096
2768,4119,93,,19623
2769,15525,72,3,20952
2770,5109,77,4,17479
2771,15762,91,,30212
2772,11385,120,6,29040
2773,14240,57,3,13680
2774,10079,63,3,18207
2775,8442,50,2,11650
2776,4997,86,3,25284
2777,5865,62,3,22072
2778,18701,115,6,44160
2779,14793,76,3,25916
2780,7644,92,5,19688
2781,1616,97,5,31428
2782,18008,67,3,20435
2783,17492,35,1,12425
2784,19381,80,5,17520
2785,10242,117,5,43758
2786,9770,126,6,36540
2787,4959,61,3,24278
2788,17069,106,4,25864
2789,1789,84,4,16968
2790,12521,106,5,38796
2791,16349,55,2,20790
2792,564,112,7,25312
2793,15489,63,2,18396
2794,2046,47,2,14335
2795,14742,40,2,8760
2796,16776,94,4,23218
2797,10781,92,5,23920
2798,1923,127,5,47498
2799,3445,104,4,31824
2800,18539,126,7,49266
2801,287,67,3,17889
2802,1752,107,4,25145
2803,12409,127,,41402
2804,547,77,4,19173
2805,18268,86,5,31132
2806,16028,38,1,7752
2807,15523,107,4,27392
2808,9436,64,4,23552
2809,13662,66,3,22902
2810,18312,57,2,14364
2811,12345,51,2,16575
2812,10630,46,2,10764
2813,12055,70,3,26880
2814,6818,114,5,28728
2815,3767,80,3,20240
2816,19118,95,5,30305
2817,5771,94,,20304
2818,18239,33,,10164
2819,2851,77,5,28490
2820,11445,55,,19360
2821,964,101,6,40198
2822,19497,93,4,20739
2823,12196,86,4,18748
2824,6432,108,,35316
2825,14313,111,7,29748
2826,17352,117,,40014
2827,16644,68,4,16388
2828,3684,59,2,22066
2829,11396,107,4,38948
2830,12402,34,1,11968
2831,18258,118,6,35164
2832,14335,32,2,10816
2833,13330,33,1,11715
2834,4407,124,6,26536
2835,14663,105,5,39270
2836,9924,98,5,19992
2837,19712,95,3,26980
2838,9606,39,1,8853
2839,9560,97,5,37539
2840,11409,126,5,32382
2841,18255,65,3,19370
2842,13468,54,3,20304
2843,3302,93,3,30132
2844,13662,123,7,25953
2845,6110,101,5,29088
2846,3321,115,6,29670
2847,601,122,5,32940
2848,13295,93,5,30039
2849,1544,100,5,21100
2850,1233,79,3,29941
2851,4339,52,2,17732
2852,15614,69,,21321
2853,2849,80,4,28720
2854,9481,120,7,25560
2855,6628,116,7,45820
2856,10930,92,4,23644
2857,5935,116,5,25636
2858,17466,84,4,27636
2859,8719,99,4,23364
2860,19347,117,7,37674
2861,18040,105,4,31290
2862,9420,40,1,12360
2863,11721,63,3,15813
2864,5819,72,3,26784
2865,7121,106,4,33920
2866,7873,118,4,30562
2867,11768,80,4,29120
2868,8090,38,,13414
2869,18248,77,3,25795
2870,87,115,5,24725
2871,13880,98,4,25970
2872,19008,57,2,12369
2873,15548,87,5,22359
2874,3512,98,6,21952
2875,14538,102,4,29580
2876,2255,76,4,24168
2877,555,52,3,13208
2878,19113,81,3,21141
2879,4708,78,3,19812
2880,14881,107,6,40767
2881,7090,88,4,25608
2882,14002,81,4,23571
2883,8276,62,2,23126
2884,9970,80,3,20800
2885,16407,36,1,9828
2886,16173,103,4,23484
2887,3791,96,4,36864
2888,18653,76,3,20140
2889,1217,81,3,16605
2890,3063,44,2,14388
2891,17362,117,6,30186
2892,15415,94,4,35156
2893,4488,60,3,12420
2894,16998,125,5,44625
2895,5969,58,3,11948
2896,15280,67,4,14137
2897,16303,61,3,12688
2898,12617,82,3,19844
2899,11768,55,,14960
2900,5440,70,,16240
2901,1601,38,1,14896
2902,11896,46,2,12374
2903,15214,103,,27501
2904,8718,37,1,12987
2905,11721,98,6,30086
2906,8207,68,2,17544
2907,4398,95,5,33820
2908,11360,101,,39289
2909,10621,88,4,23672
2910,2731,70,2,25130
2911,7335,95,4,22800
2912,12124,30,2,9180
2913,6745,102,5,38760
2914,5024,39,2,12207
2915,270,47,2,17108
2916,17227,54,3,13554
2917,15671,75,3,28350
2918,1576,107,,29960
2919,8583,34,1,8194
2920,2062,127,7,37338
2921,7474,61,3,17995
2922,3864,72,4,22968
2923,7472,37,1,10397
2924,3215,116,5,34916
2925,13961,70,4,24780
2926,2861,98,5,36946
2927,14491,32,1,7776
2928,4201,127,7,41910
2929,4369,35,1,10570
2930,4597,31,1,7130
2931,16629,115,7,41975
2932,15814,53,3,16218
2933,3121,125,5,37375
2934,2553,64,3,15232
2935,16979,126,5,35154
2936,13006,62,3,20832
2937,3733,62,2,23808
2938,6515,49,3,13181
2939,9209,105,5,24570
2940,8627,34,2,8160
2941,15693,66,3,15906
2942,5239,40,1,15160
2943,15388,128,6,30592
2944,4,39,2,9399
2945,13342,40,1,10880
2946,15918,93,4,34317
2947,5419,71,4,19596
2948,19593,45,2,16020
2949,5137,51,,19278
2950,16362,54,3,17820
2951,3368,76,3,29184
2952,2906,51,3,12648
2953,9349,71,,23572
2954,17648,64,3,16064
2955,15832,110,7,39600
2956,10215,42,,16674
2957,7003,71,3,17892
2958,9751,39,2,7995
2959,17198,86,3,32594
2960,13748,75,4,28800
2961,8107,55,2,18535
2962,14695,125,,26875
2963,11591,36,1,14256
2964,1005,108,5,26784
2965,3421,92,6,21712
2966,2304,35,,7315
2967,12185,46,2,10166
2968,19101,40,2,15600
2969,6841,99,5,24057
2970,17475,54,2,20736
2971,18760,96,5,22560
2972,18189,58,2,20938
2973,11621,36,1,9468
2974,3136,63,4,20538
2975,3625,38,1,12122
2976,8027,98,4,22442
2977,12418,63,3,18963
2978,44,108,7,28836
2979,87,44,,13464
2980,17383,83,3,30129
2981,18831,120,6,30840
2982,18801,121,5,35937
2983,12555,97,5,25123
2984,5461,86,4,29670
2985,4539,43,2,10062
2986,3076,53,2,12084
2987,12146,83,,27473
2988,18567,102,4,38046
2989,1474,126,7,31626
2990,6984,73,,14892
2991,19422,70,4,24570
2992,14883,101,4,35956
2993,9332,92,4,32568
2994,18461,63,2,19215
2995,15498,55,3,18865
2996,6342,39,1,15249
2997,5399,74,3,25530
2998,14231,58,2,14732
2999,3805,32,1,10048
3000,14194,46,2,17020
3001,3443,89,4,26433
3002,12014,45,1,13500
3003,6060,33,2,12441
3004,11391,36,2,11232
3005,10223,69,4,17388
3006,10311,119,5,38556
3007,4902,59,3,21299
3008,9312,35,1,13160
3009,14884,128,6,40448
3010,14352,123,6,34932
3011,4221,58,3,18792
3012,5006,31,,12338
3013,14895,109,6,28340
3014,10401,36,2,9756
3015,11531,78,4,23556
3016,19226,65,2,19435
3017,329,78,3,17082
3018,5594,123,5,43173
3019,6262,63,2,18144
3020,3874,49,2,19355
3021,4647,128,5,41472
3022,19691,31,1,10292
3023,1349,87,4,22620
3024,19439,108,5,34776
3025,1668,90,,23580
3026,947,56,2,14560
3027,14652,104,5,31408
3028,156,60,4,18720
3029,5817,86,4,29842
3030,13917,43,2,14061
3031,16884,67,3,13936
3032,7809,63,2,21861
3033,17135,51,2,14892
3034,9843,67,2,18023
3035,7308,100,,28800
3036,11838,108,4,33264
3037,2528,104,6,36296
3038,9017,53,,20140
3039,10431,35,,13615
3040,6702,120,8,43440
3041,10887,118,5,27140
3042,9382,124,5,27032
3043,12323,108,6,40284
3044,5513,87,4,33147
3045,18523,85,4,21335
3046,8325,113,5,36047
3047,11633,101,5,35855
3048,5547,116,6,37584
3049,4731,93,6,19530
3050,16457,121,5,31339
3051,18996,115,5,23575
3052,8421,54,2,13554
3053,3083,38,1,10260
3054,4447,35,1,10885
3055,18339,70,3,23240
3056,13567,41,1,9799
3057,12673,58,2,17632
3058,10924,100,6,38000
3059,675,86,3,18232
3060,15207,109,5,25288
3061,2130,69,3,16353
3062,9710,115,6,34500
3063,19507,128,5,39296
3064,8372,126,6,35658
3065,11440,65,4,14365
3066,1080,68,3,20672
3067,11162,85,4,21335
3068,12923,123,6,28413
3069,6234,118,7,27140
3070,15130,55,2,16445
3071,6781,41,1,14801
3072,3135,87,3,26361
3073,15062,47,2,16873
3074,7952,107,4,35096
3075,11920,69,3,23736
3076,8523,38,2,12806
3077,18783,84,,32004
3078,12350,111,5,26418
3079,9390,107,5,23861
3080,1324,66,2,20262
3081,19476,70,4,20230
3082,12008,88,4,20416
3083,2807,91,4,24206
3084,9969,70,3,15470
3085,2529,97,5,20370
3086,2032,114,7,30780
3087,6273,128,6,27264
3088,1530,67,2,20368
3089,869,64,,17792
3090,10554,77,3,18018
3091,6645,67,2,15142
3092,3894,35,1,11130
3093,10506,107,,37343
3094,14041,104,5,27664
3095,13710,57,2,19095
3096,4329,75,3,17400
3097,18770,66,3,17424
3098,8435,87,5,30015
3099,16607,109,6,27032
3100,12144,121,5,37752
3101,18408,55,2,19030
3102,6191,99,6,37719
3103,8818,87,4,22185
3104,18567,77,3,19019
3105,2011,94,4,28670
3106,6409,84,,23604
3107,171,41,1,8979
3108,1288,58,2,22388
3109,12154,61,3,16958
3110,8036,89,4,34354
3111,10941,95,5,32110
3112,18921,69,3,27117
3113,5359,36,1,9108
3114,4980,55,3,11825
3115,13291,94,,20586
3116,18716,64,3,19520
3117,2859,73,3,24309
3118,10048,101,6,27270
3119,19831,123,6,34194
3120,7668,47,1,11045
3121,12819,46,2,11960
3122,5292,83,4,21995
3123,12091,65,3,24960
3124,7972,105,7,34335
3125,4664,126,7,41580
3126,9786,124,7,27528
3127,13862,69,2,14835
3128,6222,71,2,18602
3129,10875,70,3,25410
3130,7060,76,3,22876
3131,11137,80,4,19680
3132,19698,59,2,18290
3133,2671,80,3,28240
3134,17982,129,8,33540
3135,7102,63,,22302
3136,11912,80,5,17920
3137,14785,94,4,34404
3138,9426,56,2,17080
3139,9589,120,7,28440
3140,3838,123,5,41697
3141,9512,80,4,17680
3142,2991,64,3,13376
3143,3110,117,6,26325
3144,14525,126,5,39816
3145,15409,45,1,12420
3146,1652,74,3,23088
3147,1994,128,5,32256
3148,2370,54,3,19656
3149,6773,56,2,11312
3150,6630,75,5,17400
3151,11251,64,2,18880
3152,3707,96,4,32640
3153,8699,90,5,18990
3154,9356,34,1,10438
3155,12956,47,,16074
3156,8490,102,5,31824
3157,13261,87,3,23229
3158,18835,76,3,27132
3159,2648,63,4,13545
3160,14918,115,,36570
3161,16069,107,4,36059
3162,18019,77,,28490
3163,15415,124,6,46996
3164,11147,99,4,38808
3165,17012,118,5,35990
3166,4975,36,1,13068
3167,1606,73,4,17228
3168,10509,69,,25461
3169,19433,110,4,35310
3170,9785,126,5,33642
3171,9867,83,3,16932
3172,8382,81,4,29079
3173,8631,126,7,30744
3174,3311,51,,17289
3175,6448,49,2,13328
3176,9252,101,4,22927
3177,17404,105,5,24360
3178,8026,87,3,31146
3179,10296,50,2,14450
3180,13011,99,,20691
3181,13232,41,1,13981
3182,16079,116,5,41296
3183,16952,59,3,13511
3184,3303,44,2,14212
3185,19410,41,1,12628
3186,8344,31,2,10075
3187,11032,95,4,20330
3188,18368,40,1,10720
3189,10458,122,6,48068
3190,8529,78,4,17940
3191,18674,115,6,36455
3192,3109,51,2,11220
3193,17009,86,5,20382
3194,19923,44,2,15884
3195,14128,45,2,14445
3196,578,49,2,14014
3197,8486,53,2,16801
3198,18866,31,1,11346
3199,8443,51,2,12138
3200,7303,81,3,31914
3201,15360,96,4,25728
3202,2863,129,8,42699
3203,2511,42,1,10080
3204,14663,83,4,30378
3205,14729,30,1,6570
3206,14391,32,1,9856
3207,11616,98,5,34104
3208,7301,98,4,20090
3209,2198,31,1,11346
3210,5073,82,5,32308
3211,9048,72,3,23976
3212,14475,95,5,28595
3213,4649,51,2,13362
3214,13262,110,4,26730
3215,7233,105,5,35070
3216,13693,76,3,29108
3217,2117,70,3,21210
3218,477,106,5,32012
3219,8695,61,2,24278
3220,1288,92,4,21528
3221,5404,105,5,29190
3222,16769,120,8,27000
3223,10892,118,,42126
3224,8478,99,6,21087
3225,16110,111,7,40071
3226,15938,30,1,7230
3227,13108,58,3,15834
3228,12366,126,8,44100
3229,1235,74,3,15910
3230,4644,127,7,28067
3231,4250,99,4,36927
3232,10194,116,,43384
3233,15013,123,6,46371
3234,14960,93,5,32736
3235,12597,106,,40174
3236,10478,59,,12272
3237,18380,37,2,13764
3238,5968,107,7,40018
3239,8663,68,3,16932
3240,16909,52,3,20072
3241,19813,79,3,19592
3242,266,110,4,38940
3243,16455,56,2,18648
3244,12619,93,5,35805
3245,1897,41,2,16359
3246,18578,110,5,43560
3247,5751,120,6,30480
3248,16383,64,3,14080
3249,7732,53,3,14045
3250,2593,41,2,10414
3251,10514,51,2,16983
3252,17468,39,1,14118
3253,7542,111,6,40071
3254,6328,48,2,11712
3255,1800,60,2,16080
3256,7351,95,5,30115
3257,9610,53,2,14628
3258,18879,33,2,13002
3259,9049,115,5,30705
3260,15789,38,2,15010
3261,19262,93,6,34968
3262,7931,30,1,7050
3263,3514,63,,14301
3264,6256,33,1,10098
3265,2329,51,,10659
3266,4407,75,4,16125
3267,15605,55,,13365
3268,84,68,3,14552
3269,8321,87,5,23142
3270,17131,95,5,32585
3271,19785,53,2,16589
3272,6787,44,2,12848
3273,19467,82,3,30422
3274,2374,43,2,12470
3275,16544,103,6,40994
3276,17567,113,5,23730
3277,191,81,5,24543
3278,3592,37,1,9028
3279,4478,120,5,47040
3280,9974,85,3,33915
3281,10432,77,4,22099
3282,1178,89,3,22250
3283,5335,97,4,21243
3284,5229,79,4,19513
3285,10713,33,1,8778
3286,12677,66,3,15972
3287,2778,50,2,14400
3288,14240,93,4,19809
3289,6859,40,2,12840
3290,18592,78,3,18876
3291,19317,76,,19076
3292,11543,89,4,29815
3293,7927,106,5,27772
3294,11070,109,6,36842
3295,9091,120,8,27840
3296,8,95,4,21565
3297,9235,124,5,49104
3298,3804,123,6,27306
3299,11315,81,3,21303
3300,8861,89,3,25632
3301,11382,78,3,26754
3302,5040,73,3,18250
3303,4063,112,5,39760
3304,10120,71,4,24495
3305,5211,103,6,33681
3306,14526,49,3,16170
3307,9951,56,3,11648
3308,13214,83,4,20086
3309,497,86,4,33368
3310,15606,67,,19966
3311,2902,47,2,13348
3312,2196,111,7,42735
3313,1217,110,5,39930
3314,15602,70,3,24080
3315,13258,117,5,42120
3316,16588,86,3,31390
3317,18738,86,4,24166
3318,14723,125,5,34625
3319,10795,38,1,8246
3320,14788,86,3,27950
3321,12225,82,3,23862
3322,2027,114,7,44460
3323,17335,118,5,28674
3324,17508,87,4,32277
3325,5056,40,2,12720
3326,9456,43,1,16985
3327,2987,113,6,27459
3328,10977,39,2,10101
3329,12060,49,2,14308
3330,4035,69,3,25875
3331,5014,100,5,31900
3332,2755,79,3,21093
3333,7432,106,4,27242
