ID,ID_person,Model,Power,Price
8435,3837,Daewoo,346,1978145
8436,7696,Nissan,368,3804419
8437,8653,Ford,98,3634606
8438,10590,BMW,187,2677822
8439,3385,Audi,396,2383837
8440,9780,Ford,385,1745960
8441,13229,Subaru,160,319244
8442,18291,Ford,249,836874
8443,10484,LADA,399,1853469
8444,6634,Nissan,328,1581669
8445,16773,Nissan,483,2686160
8446,7048,Audi,177,1009396
8447,8449,BMW,454,1177252
8448,17815,LADA,74,3812342
8449,5366,Ford,,1712411
8450,14766,Audi,104,1149917
8451,6457,Audi,435,2438212
8452,11875,Toyota,217,869283
8453,5605,Daewoo,249,3120702
8454,6153,Audi,421,2734612
8455,9344,Infiniti,124,2159942
8456,6091,Ford,100,2188592
8457,12993,Ford,94,950025
8458,15123,Ford,489,997886
8459,7956,Nissan,198,3935177
8460,19244,Audi,438,605560
8461,18340,Nissan,157,2516388
8462,7271,Ford,160,606816
8463,17908,Mercedez-Benz,141,1249153
8464,19990,BMW,384,489893
8465,7573,Daewoo,,274535
8466,1333,LADA,483,363419
8467,16801,KIA,421,1284516
8468,12630,KIA,397,495132
8469,3743,BMW,427,3533658
8470,13279,BMW,,927984
8471,13261,KIA,418,3986119
8472,13694,LADA,273,1665250
8473,10096,Mercedez-Benz,371,1697673
8474,11310,Ford,332,3171447
8475,2175,Daewoo,,2415087
8476,13691,Nissan,169,310052
8477,15913,Infiniti,87,1965797
8478,18503,Daewoo,83,3238218
8479,4429,Infiniti,71,257212
8480,6519,Subaru,330,2744136
8481,8355,Toyota,452,1830850
8482,7845,Ford,196,1431563
8483,18607,LADA,182,2918206
8484,14765,LADA,416,3005006
8485,11929,Infiniti,233,3699969
8486,7166,Subaru,137,2401753
8487,14862,Daewoo,,274850
8488,11870,KIA,382,1235908
8489,11293,Daewoo,108,3253402
8490,15154,KIA,428,2800408
8491,4788,Toyota,319,2169712
8492,14475,Mercedez-Benz,182,1765203
8493,6849,BMW,326,1642230
8494,18724,Nissan,196,1043696
8495,8830,Nissan,283,1577450
8496,5283,Ford,472,3342520
8497,7569,KIA,347,3559047
8498,10238,Daewoo,119,1809554
8499,510,Daewoo,,434720
8500,2395,Mercedez-Benz,435,536121
8501,16426,Audi,333,2810497
8502,18268,Nissan,149,1475571
8503,8680,LADA,107,632748
8504,4087,BMW,386,2559307
8505,2881,Subaru,451,3882788
8506,2756,BMW,,1687894
8507,3351,Subaru,323,3980442
8508,17672,LADA,,813990
8509,2719,Daewoo,120,1114807
8510,13975,Mercedez-Benz,192,2517374
8511,8705,Infiniti,,3325764
8512,2494,Nissan,460,591943
8513,2850,Infiniti,346,3386654
8514,16199,Subaru,124,2817519
8515,6926,KIA,383,961397
8516,18074,BMW,230,1464260
8517,13766,Toyota,315,3640519
8518,13920,BMW,425,925775
8519,6547,Audi,398,3266666
8520,16726,Toyota,366,241915
8521,8282,Audi,,699595
8522,5013,Infiniti,438,2612888
8523,7719,Subaru,140,2809767
8524,4584,Ford,269,3351226
8525,8495,Subaru,443,2402021
8526,11043,KIA,128,3050058
8527,5360,Ford,,652025
8528,15642,LADA,171,377741
8529,8507,LADA,490,3116404
8530,11158,Infiniti,174,2884056
8531,19539,Nissan,483,2748957
8532,7297,BMW,472,3503144
8533,2060,Audi,361,459107
8534,19838,Audi,192,1893032
8535,17964,LADA,356,1691010
8536,4083,Nissan,456,3805206
8537,2918,KIA,144,3200408
8538,3449,Daewoo,306,2398644
8539,5694,Audi,487,2345226
8540,12816,Audi,396,3502678
8541,19055,BMW,447,455492
8542,8345,Audi,,2603344
8543,7366,Nissan,217,2468680
8544,12415,Ford,88,2056153
8545,8333,Daewoo,131,1385761
8546,13063,Subaru,425,786212
8547,19747,Nissan,187,3948982
8548,1911,BMW,398,1346703
8549,3622,Nissan,301,3633953
8550,6279,Subaru,227,2585335
8551,18604,Ford,208,1435402
8552,13211,Audi,358,1153056
8553,9370,Audi,,698255
8554,553,Nissan,296,3937737
8555,4509,Ford,213,3022191
8556,480,BMW,240,2195053
8557,16256,Nissan,114,1164886
8558,18171,KIA,185,3800225
8559,16367,LADA,406,2265908
8560,968,Ford,85,1436402
8561,4843,Nissan,380,2083831
8562,4827,Audi,204,2970202
8563,4884,Infiniti,256,1222943
8564,14212,LADA,456,2264320
8565,8450,Toyota,422,1732146
8566,18469,LADA,369,2416570
8567,497,Toyota,256,2757130
8568,14684,Nissan,486,2992568
8569,17478,Nissan,317,1001182
8570,10741,Infiniti,250,1406527
8571,5662,Mercedez-Benz,120,3040116
8572,19372,Subaru,436,1535228
8573,9764,Infiniti,174,1313061
8574,17140,Nissan,452,684745
8575,14206,Toyota,109,1274407
8576,10073,Infiniti,145,3656884
8577,18219,BMW,302,1292577
8578,6478,KIA,299,3470675
8579,10511,Audi,415,645790
8580,16552,Subaru,243,345980
8581,15026,KIA,,311631
8582,2004,Nissan,495,1722563
8583,14790,Infiniti,498,287514
8584,17268,Toyota,125,1929686
8585,9754,Ford,,3387086
8586,2232,KIA,193,350017
8587,3783,Ford,388,230559
8588,19105,Toyota,320,3377520
8589,18844,Ford,,1712405
8590,4569,Audi,219,1054666
8591,16366,Daewoo,483,2933375
8592,8959,KIA,385,2194359
8593,17312,Nissan,119,226723
8594,10496,Audi,416,281682
8595,8064,BMW,99,281242
8596,14179,Infiniti,362,731629
8597,14418,Ford,167,760284
8598,14091,BMW,457,2571813
8599,15240,Daewoo,268,3568210
8600,4957,Infiniti,288,3101767
8601,7201,LADA,418,2235277
8602,15999,Mercedez-Benz,238,1159557
8603,12685,Toyota,138,1490351
8604,18297,LADA,129,2704236
8605,12974,KIA,276,3962162
8606,16286,BMW,81,1801841
8607,9412,BMW,115,1969517
8608,4089,Infiniti,494,1371740
8609,15781,Mercedez-Benz,311,1862515
8610,9635,BMW,426,2669111
8611,5249,Audi,221,2703376
8612,9111,LADA,283,489190
8613,17822,Subaru,406,474285
8614,14396,Mercedez-Benz,399,1079936
8615,14775,Audi,205,2507684
8616,6375,KIA,235,2295732
8617,18774,LADA,374,3340166
8618,2994,Mercedez-Benz,92,1027642
8619,15641,Mercedez-Benz,173,3596037
8620,10667,Daewoo,307,3523709
8621,17771,LADA,,3089130
8622,6916,Audi,80,2042116
8623,14435,Mercedez-Benz,208,1454477
8624,9172,Subaru,360,2310922
8625,9768,Infiniti,264,1370850
8626,16261,Infiniti,254,2114094
8627,1784,Nissan,357,1676122
8628,13779,Daewoo,138,2365000
8629,1220,Mercedez-Benz,282,3501172
8630,1186,Infiniti,233,723832
8631,11135,Audi,119,1181915
8632,3180,Audi,208,3870313
8633,16500,Daewoo,149,2313534
8634,15234,Mercedez-Benz,458,1455918
8635,15238,LADA,,503067
8636,8030,Audi,226,952885
8637,10370,Audi,467,689954
8638,8086,Toyota,195,2855248
8639,17921,Audi,,2489418
8640,18296,Ford,,3228622
8641,12918,Subaru,446,3118569
8642,5419,Mercedez-Benz,146,1433279
8643,1990,BMW,456,1593968
8644,17991,Ford,394,3248950
8645,14540,KIA,217,417377
8646,15000,Audi,236,1764171
8647,7618,Daewoo,76,584475
8648,5966,Subaru,321,3884696
8649,6800,KIA,325,3913698
8650,16607,BMW,365,1902932
8651,16804,Mercedez-Benz,165,2854199
8652,856,LADA,242,981938
8653,13010,Subaru,295,3428273
8654,10356,Ford,329,1817420
8655,1341,Daewoo,122,3582518
8656,13436,KIA,,2896991
8657,11018,KIA,,3170312
8658,3990,KIA,409,1279692
8659,19302,Audi,83,1152132
8660,11888,Toyota,239,1909295
8661,8008,Daewoo,185,3447872
8662,9491,Infiniti,124,784269
8663,14204,Infiniti,207,3692146
8664,1694,LADA,319,2718601
8665,16023,Audi,406,2349172
8666,3229,Subaru,89,2274255
8667,12543,Toyota,279,3218240
8668,3198,LADA,297,2881476
8669,7231,Audi,172,3542851
8670,9151,Mercedez-Benz,76,712166
8671,15833,BMW,290,784820
8672,5686,Mercedez-Benz,217,1780351
8673,16544,Nissan,278,2815643
8674,7124,LADA,372,1690061
8675,18359,Infiniti,309,929971
8676,136,LADA,277,2045000
8677,1472,Audi,87,2401751
8678,6912,Nissan,473,1302415
8679,2618,Daewoo,266,788712
8680,2695,Daewoo,412,1575062
8681,2146,KIA,473,1667841
8682,12535,KIA,495,1040031
8683,8965,Ford,118,3419972
8684,17869,Mercedez-Benz,90,408324
8685,3208,Daewoo,363,1315979
8686,4663,Subaru,70,1630553
8687,6401,KIA,240,2880360
8688,13552,Nissan,446,1580518
8689,10371,BMW,465,2835408
8690,16156,KIA,369,378667
8691,8058,Mercedez-Benz,86,1322305
8692,16391,BMW,224,3861616
8693,14588,Ford,126,1806907
8694,16008,LADA,302,2575493
8695,13811,LADA,221,2716564
8696,19758,Ford,461,3106326
8697,14267,Nissan,155,2190151
8698,18875,Mercedez-Benz,423,411993
8699,8241,Mercedez-Benz,415,3645569
8700,19574,Audi,400,2820158
8701,17075,BMW,352,2497594
8702,4804,Subaru,184,2339085
8703,14945,Ford,224,2422326
8704,11907,Nissan,347,960744
8705,18658,Audi,283,2018048
8706,17741,Ford,450,3980650
8707,1596,Ford,142,3222686
8708,2439,Daewoo,235,2053423
8709,9724,BMW,433,707866
8710,12063,Ford,380,1110967
8711,11399,Infiniti,384,1094094
8712,1136,KIA,217,2582373
8713,12605,Infiniti,179,1862791
8714,8469,Audi,171,2991414
8715,14888,Ford,254,746027
8716,5789,Daewoo,146,2529969
8717,2123,Infiniti,196,2306423
8718,13355,Subaru,326,3821604
8719,5582,Infiniti,178,1923361
8720,2828,Toyota,,1661378
8721,13346,Mercedez-Benz,358,2049276
8722,5431,Toyota,,3141430
8723,10230,Toyota,369,1476785
8724,12912,Ford,419,3202947
8725,6661,Infiniti,448,3491908
8726,12125,Infiniti,365,1948504
8727,521,Infiniti,,3312682
8728,1990,Ford,315,2987159
8729,6828,Daewoo,155,1674596
8730,9771,Toyota,405,245672
8731,2202,LADA,222,3845824
8732,9302,KIA,167,3992100
8733,13370,LADA,370,1939649
8734,8540,Infiniti,337,2380522
8735,14057,Daewoo,409,497431
8736,9120,Audi,80,220987
8737,13559,Nissan,249,2947955
8738,1472,Audi,361,1538344
8739,7193,Nissan,333,1636224
8740,6314,Mercedez-Benz,490,3731727
8741,4381,KIA,264,974394
8742,5292,KIA,158,2798529
8743,17942,Toyota,293,2734137
8744,15641,Nissan,103,3320338
8745,19814,LADA,270,2601940
8746,5018,KIA,,360446
8747,10951,Mercedez-Benz,425,3985715
8748,17875,KIA,403,566764
8749,8001,BMW,241,413049
8750,3941,Nissan,169,2269256
8751,17682,Audi,387,3923181
8752,14315,Mercedez-Benz,107,2252410
8753,2136,Audi,311,404823
8754,18385,Mercedez-Benz,390,775017
8755,19990,Subaru,244,1548408
8756,19727,Mercedez-Benz,336,3107256
8757,701,Audi,466,2041366
8758,17916,Daewoo,,3028052
8759,16423,Toyota,339,3521917
8760,918,BMW,245,357660
8761,15444,Ford,353,854861
8762,18112,Daewoo,397,426170
8763,11350,LADA,,2181045
8764,11698,Audi,427,3215048
8765,17979,Nissan,201,1610866
8766,19766,Nissan,214,1875449
8767,15164,Daewoo,357,896514
8768,4575,Daewoo,411,1060331
8769,5804,Daewoo,353,3868908
8770,6492,Daewoo,418,2664954
8771,17187,LADA,491,1773920
8772,8755,LADA,72,784546
8773,1218,Toyota,323,2505544
8774,18752,Toyota,108,1397610
8775,8113,Ford,255,2894130
8776,290,Toyota,121,2682482
8777,2771,Toyota,261,3928893
8778,9227,Mercedez-Benz,140,2453940
8779,4935,Subaru,156,2414894
8780,597,Subaru,104,2866675
8781,18604,Subaru,198,3031128
8782,15467,Mercedez-Benz,,450103
8783,13076,Audi,,2035999
8784,14893,Daewoo,407,720693
8785,14106,BMW,128,2635950
8786,11836,Infiniti,442,525952
8787,9495,Mercedez-Benz,97,3317606
8788,18588,Subaru,400,703662
8789,12907,Daewoo,104,1425242
8790,18383,Mercedez-Benz,178,2022861
8791,971,Subaru,254,2267981
8792,7413,BMW,,1794523
8793,17901,BMW,107,3769853
8794,2672,Nissan,,1812908
8795,17413,Daewoo,478,2907771
8796,15711,Mercedez-Benz,299,3365963
8797,10011,Ford,104,2635554
8798,7137,Audi,263,2733848
8799,1944,BMW,120,375558
8800,18616,Daewoo,273,1414874
8801,5247,Infiniti,388,3938139
8802,6750,KIA,102,2825868
8803,5851,Subaru,319,3143825
8804,1922,KIA,468,2261433
8805,8161,Infiniti,198,2123049
8806,8301,LADA,482,1637842
8807,18856,Mercedez-Benz,440,1694206
8808,13233,Mercedez-Benz,,478572
8809,18773,Mercedez-Benz,270,3230880
8810,8901,Toyota,496,3143724
8811,439,Infiniti,248,1915699
8812,17298,Toyota,136,255516
8813,8597,BMW,382,409659
8814,5913,Toyota,347,3048118
8815,19971,Nissan,136,3475606
8816,2528,Daewoo,178,3396445
8817,17694,Infiniti,350,3641836
8818,17814,Subaru,349,1175320
8819,14827,BMW,137,3549182
8820,12759,Subaru,408,1992023
8821,19255,Nissan,110,2296016
8822,1398,Audi,,3879291
8823,8611,Ford,283,785580
8824,1336,Subaru,441,3956018
8825,13802,Ford,,1842534
8826,4881,Audi,426,1582539
8827,13788,Toyota,197,623249
8828,3731,Daewoo,418,2150433
8829,563,Daewoo,430,567688
8830,4666,Subaru,311,1148014
8831,7470,Nissan,94,3971846
8832,16753,KIA,321,2439639
8833,19246,Subaru,318,3471701
8834,15562,Toyota,352,3936266
8835,16405,LADA,207,1040867
8836,2876,Daewoo,,3029425
8837,2276,Audi,342,3716029
8838,8626,KIA,383,3741306
8839,19630,LADA,315,1044251
8840,1092,BMW,84,2881230
8841,445,Subaru,491,2031020
8842,12342,Infiniti,452,1717139
8843,17636,BMW,489,523196
8844,10786,Subaru,81,568391
8845,4949,KIA,435,1589046
8846,4952,Daewoo,,1562462
8847,15458,LADA,89,3977775
8848,266,Audi,173,3877465
8849,754,Mercedez-Benz,388,2268610
8850,15078,Infiniti,112,1220088
8851,7201,Ford,71,2775796
8852,4016,Subaru,374,674477
8853,241,Toyota,325,1939671
8854,15917,LADA,308,1481093
8855,17200,LADA,,1851955
8856,9512,Ford,492,1766125
8857,1162,Audi,379,2442416
8858,12769,Mercedez-Benz,378,1121160
8859,1177,Ford,389,284354
8860,6760,Mercedez-Benz,171,3345039
8861,1382,BMW,306,1251181
8862,17113,Subaru,431,3715600
8863,8535,Mercedez-Benz,241,3832404
8864,13315,Ford,258,515803
8865,15773,Daewoo,,3125464
8866,9175,Toyota,425,2384858
8867,12887,Infiniti,485,3527100
8868,5459,KIA,99,1276989
8869,19488,Toyota,194,3109502
8870,14273,Infiniti,227,3165321
8871,7159,Mercedez-Benz,253,2430130
8872,12636,Daewoo,,2788474
8873,6143,Toyota,318,3499583
8874,11139,Nissan,366,2143878
8875,7865,Mercedez-Benz,328,2485139
8876,9078,BMW,104,3976689
8877,9412,Nissan,384,3244013
8878,14031,Toyota,143,3682635
8879,14079,BMW,397,3858241
8880,5688,BMW,334,811969
8881,13069,Ford,,3605997
8882,9433,Daewoo,103,750234
8883,8751,KIA,188,1159457
8884,2229,LADA,383,255128
8885,19944,Mercedez-Benz,328,2521303
8886,773,BMW,475,2102915
8887,9340,KIA,84,3156715
8888,9514,LADA,198,3015488
8889,14111,Infiniti,461,3719072
8890,17042,Infiniti,119,947453
8891,1410,BMW,279,3983692
8892,15197,Mercedez-Benz,287,1293247
8893,18871,KIA,436,3186812
8894,1593,Audi,242,1699363
8895,15137,LADA,471,2986269
8896,11929,BMW,80,2987408
8897,7318,Infiniti,124,1930312
8898,8463,Mercedez-Benz,,2149138
8899,19060,Daewoo,109,3410333
8900,4539,Daewoo,393,1414159
8901,7206,BMW,397,3128540
8902,12793,Mercedez-Benz,145,1174588
8903,5484,Subaru,313,1205403
8904,16460,Subaru,426,3357505
8905,6798,Nissan,,3722571
8906,3155,LADA,,3700302
8907,18945,Toyota,236,886316
8908,19179,Infiniti,271,3073065
8909,19488,KIA,248,1751404
8910,18174,BMW,224,404239
8911,4489,Daewoo,329,1910700
8912,2809,Daewoo,356,1535313
8913,10230,Daewoo,334,1589032
8914,12698,BMW,482,1119474
8915,9733,Mercedez-Benz,89,1794332
8916,3056,LADA,475,2963277
8917,12270,Mercedez-Benz,269,3906060
8918,1927,Daewoo,,3903958
8919,17562,Subaru,263,3613030
8920,16873,Mercedez-Benz,222,3546086
8921,15161,Infiniti,116,635048
8922,3196,Daewoo,418,1580458
8923,2772,Toyota,244,3506272
8924,7324,Infiniti,243,3063938
8925,8853,Ford,97,2065039
8926,15204,Audi,471,3492673
8927,9029,Audi,339,1314708
8928,2164,Toyota,364,890038
8929,7473,Toyota,89,2136032
8930,14091,Subaru,387,3236564
8931,18082,LADA,,3964765
8932,17461,Subaru,300,208035
8933,13914,Toyota,165,664836
8934,15976,BMW,471,557062
8935,19117,Daewoo,411,1162484
8936,2305,KIA,457,2072412
8937,10162,Infiniti,497,1215940
8938,4448,Nissan,499,1578321
8939,18734,BMW,131,616039
8940,4324,BMW,487,3229302
8941,7567,Toyota,112,571407
8942,7460,Daewoo,276,3803624
8943,7283,Mercedez-Benz,287,2869447
8944,9355,Audi,224,1312000
8945,15612,Subaru,,1017882
8946,12703,Audi,470,2314130
8947,4872,Mercedez-Benz,344,2868820
8948,6872,Infiniti,134,588553
8949,18522,Nissan,434,1509859
8950,19469,Daewoo,250,2430703
8951,7590,Audi,290,1900595
8952,5621,Daewoo,189,901392
8953,3727,Ford,286,2781699
8954,19680,Audi,331,832319
8955,3349,Subaru,73,740165
8956,6394,Ford,476,2721229
8957,19868,Nissan,478,1339200
8958,5416,KIA,336,2831301
8959,13608,Subaru,359,719073
8960,12207,Daewoo,108,1875218
8961,2260,Subaru,274,2237450
8962,18159,Ford,212,278382
8963,11416,Ford,306,2352898
8964,12146,BMW,324,3314178
8965,3890,Audi,140,2302882
8966,9922,Subaru,95,3941685
8967,1596,BMW,251,2122311
8968,6671,Subaru,82,2376755
8969,15712,Audi,187,1275124
8970,7135,KIA,126,803913
8971,12770,Nissan,90,3809037
8972,7729,Subaru,195,2180462
8973,9321,BMW,209,727460
8974,18664,Ford,138,3725828
8975,12787,KIA,187,2381804
8976,1170,Subaru,452,1829276
8977,11699,Subaru,111,3739254
8978,18894,Infiniti,343,837135
8979,4679,Nissan,302,3634739
8980,4594,Ford,174,2966851
8981,16637,Nissan,259,3571992
8982,15069,BMW,120,1351671
8983,18255,Infiniti,211,2745254
8984,5695,Ford,467,1048925
8985,15206,Toyota,433,2328373
8986,5369,Infiniti,282,2198652
8987,17158,Nissan,259,2990592
8988,671,Infiniti,434,3721911
8989,10270,KIA,75,219974
8990,16778,KIA,478,3956331
8991,11936,BMW,119,488365
8992,2713,Audi,204,2665263
8993,3903,KIA,237,2392930
8994,12491,Daewoo,183,1256995
8995,14226,Mercedez-Benz,204,1324308
8996,13767,Ford,484,272058
8997,9689,Infiniti,409,1469823
8998,11343,Subaru,265,915227
8999,9479,Daewoo,172,2802231
9000,10439,KIA,327,1905966
9001,2618,LADA,340,1424375
9002,16762,Audi,,1622510
9003,13879,Nissan,128,1233107
9004,4545,Toyota,462,3943399
9005,16368,Audi,164,427344
9006,11469,Nissan,158,3437709
9007,15394,Ford,158,726531
9008,707,LADA,,2080446
9009,17575,Daewoo,,898669
9010,3192,Ford,436,345795
9011,5670,Audi,159,477557
9012,14024,Ford,181,1672791
9013,18459,Toyota,128,1852648
9014,17575,Ford,286,2800430
9015,11277,Toyota,252,421287
9016,2740,Audi,141,1543698
9017,14017,Infiniti,,2608244
9018,4396,BMW,190,2885806
9019,1180,Ford,412,1621160
9020,2252,KIA,108,2933322
9021,671,Mercedez-Benz,423,761870
9022,16365,Mercedez-Benz,192,1062921
9023,5267,Infiniti,369,2643899
9024,868,BMW,206,2054137
9025,9913,Nissan,238,442049
9026,6838,Ford,317,2117125
9027,2186,BMW,378,1094591
9028,2155,Nissan,309,2952424
9029,15180,Audi,110,1288860
9030,13113,BMW,,1334002
9031,7753,Daewoo,215,3839333
9032,5465,Toyota,70,2193118
9033,9850,Infiniti,,2416202
9034,14550,Subaru,478,2537327
9035,6795,Audi,132,1427779
9036,18417,Nissan,120,2910292
9037,4573,Ford,74,1060410
9038,11537,Audi,477,2045067
9039,10190,LADA,182,1668113
9040,1995,KIA,330,2662492
9041,18790,Subaru,,1938832
9042,17889,Subaru,366,1598473
9043,8276,Daewoo,93,3388257
9044,5758,Toyota,175,1363144
9045,17059,Infiniti,464,1892889
9046,8084,Ford,327,2580358
9047,4052,Nissan,371,3084314
9048,1080,Infiniti,334,2105764
9049,18239,Infiniti,352,3976050
9050,18471,BMW,74,2285130
9051,12200,Ford,86,2854947
9052,9860,Toyota,124,2807523
9053,18431,Toyota,375,3928505
9054,1059,Daewoo,171,735995
9055,3395,LADA,357,3054247
9056,10531,Subaru,118,3284926
9057,16599,KIA,300,3173006
9058,9029,KIA,290,3988365
9059,17086,Toyota,243,2830440
9060,14171,Subaru,368,426814
9061,13107,Subaru,421,3935083
9062,3263,Mercedez-Benz,446,3513225
9063,9881,Ford,130,2585195
9064,15779,LADA,83,2564204
9065,7010,Toyota,390,3149924
9066,2843,Nissan,345,463278
9067,10252,Subaru,394,3861166
9068,1925,KIA,,1975540
9069,15399,Toyota,414,889667
9070,14016,Toyota,141,2482577
9071,18079,BMW,434,646874
9072,4138,Audi,97,2703145
9073,15518,Toyota,225,2432810
9074,9140,Subaru,89,519553
9075,11978,Subaru,420,3794715
9076,1365,Subaru,250,1294829
9077,5573,BMW,,212925
9078,10368,Audi,123,2068569
9079,19247,Daewoo,450,1432702
9080,19975,Mercedez-Benz,167,2466215
9081,18838,KIA,107,2789272
9082,2108,LADA,247,2377128
9083,19907,Audi,474,804626
9084,7493,Toyota,202,3048482
9085,16585,BMW,443,1199268
9086,10301,KIA,136,3907415
9087,19393,Ford,345,924911
9088,9282,Infiniti,292,2834152
9089,9039,LADA,,2744726
9090,19818,KIA,192,2903507
9091,4413,Daewoo,186,2346072
9092,19230,KIA,468,2190474
9093,5124,BMW,233,747191
9094,17895,Toyota,444,2167299
9095,129,Subaru,,1414366
9096,1821,Subaru,70,2784432
9097,15304,Infiniti,81,3732693
9098,12320,Subaru,363,2526098
9099,17510,Ford,348,2327817
9100,19430,Daewoo,238,1064563
9101,18527,KIA,251,2874401
9102,5810,BMW,156,1648078
9103,7605,Infiniti,482,475417
9104,13178,Ford,251,782925
9105,2031,BMW,270,967539
9106,18453,Mercedez-Benz,491,556374
9107,12293,Nissan,148,1464257
9108,4174,Toyota,243,1491276
9109,13196,Audi,147,2376142
9110,15336,BMW,239,745536
9111,73,Ford,177,3796377
9112,9597,KIA,257,2028162
9113,2097,Subaru,297,2638323
9114,5514,LADA,435,665073
9115,4432,Subaru,251,1549521
9116,6492,LADA,348,2126993
9117,5656,Mercedez-Benz,496,2545783
9118,11981,Toyota,305,882393
9119,310,KIA,270,1800725
9120,15922,Subaru,123,3058258
9121,18305,LADA,228,1248089
9122,4121,Infiniti,443,3647953
9123,18861,Toyota,153,303853
9124,2394,Infiniti,,2430118
9125,5191,Ford,412,3962482
9126,11877,Ford,295,1227505
9127,10173,Nissan,88,2868124
9128,8010,LADA,93,2079612
9129,1251,LADA,75,3282820
9130,19493,KIA,,1169273
9131,13380,KIA,181,328884
9132,3302,Mercedez-Benz,464,472311
9133,16656,Infiniti,125,2446674
9134,4757,KIA,139,947071
9135,6314,Subaru,,3199252
9136,10252,Infiniti,225,1209046
9137,16541,Toyota,163,1431826
9138,4093,LADA,,1468608
9139,12177,Subaru,72,354858
9140,1052,Toyota,306,1268191
9141,16383,Audi,165,3822579
9142,9516,Daewoo,236,997149
9143,9926,Mercedez-Benz,278,1830858
9144,3880,KIA,174,962584
9145,3373,Infiniti,271,3011559
9146,18988,Infiniti,169,1762843
9147,4644,Audi,78,3243118
9148,8328,Nissan,146,583094
9149,887,Toyota,131,239587
9150,14377,Ford,408,1860769
9151,12113,Toyota,172,485403
9152,17139,Ford,98,3304360
9153,12531,Subaru,245,759640
9154,7905,Mercedez-Benz,453,3245488
9155,1122,Toyota,418,3553136
9156,2557,BMW,421,240584
9157,13627,Nissan,143,1477440
9158,13780,Ford,152,1919331
9159,2683,Nissan,140,3699885
9160,2702,Mercedez-Benz,155,375976
9161,15070,Subaru,390,353328
9162,13848,Audi,141,580409
9163,14558,Audi,163,2917708
9164,1078,Toyota,360,3457738
9165,4309,Daewoo,162,3748207
9166,9496,Mercedez-Benz,266,2682605
9167,12268,Ford,348,2202825
9168,17722,Infiniti,150,2696659
9169,15439,Ford,200,849805
9170,2755,Mercedez-Benz,316,671405
9171,56,KIA,,3232909
9172,5622,Daewoo,341,2434965
9173,19068,Subaru,283,3179916
9174,5385,Daewoo,,3376407
9175,13832,Subaru,466,3787216
9176,17027,Nissan,155,1344993
9177,2015,KIA,117,2434540
9178,9877,Ford,401,2425047
9179,16330,KIA,202,3459008
9180,11268,Audi,179,3325684
9181,12183,Audi,323,2578573
9182,19521,Audi,396,3799944
9183,6996,Ford,399,875281
9184,2479,BMW,345,3499125
9185,11364,LADA,259,1334639
9186,5780,Audi,91,879516
9187,19976,Subaru,242,3716332
9188,8901,Ford,475,1111680
9189,12167,BMW,70,1739839
9190,9032,KIA,196,1296431
9191,6404,Daewoo,169,3211904
9192,14893,Daewoo,495,2814631
9193,15041,BMW,,3510088
9194,7448,Infiniti,407,1191397
9195,18243,Mercedez-Benz,137,3199610
9196,8751,Ford,113,1238098
9197,19480,Subaru,221,2412017
9198,15259,Toyota,241,1682479
9199,9587,Audi,347,1592574
9200,9114,BMW,,621155
9201,10091,Audi,,2932808
9202,17122,Toyota,79,3703825
9203,16618,Ford,250,1491363
9204,15035,Mercedez-Benz,467,3157841
9205,427,KIA,445,2079731
9206,14759,Audi,340,3545802
9207,17667,LADA,430,2803204
9208,11896,LADA,397,379214
9209,1748,Toyota,210,1248823
9210,16669,Audi,401,758039
9211,14332,BMW,286,1915402
9212,7142,Ford,409,2911405
9213,14680,Infiniti,370,1044588
9214,10023,KIA,469,2044653
9215,11332,BMW,498,1748301
9216,5921,Infiniti,357,2102791
9217,8718,Nissan,334,2861810
9218,2695,LADA,324,1763560
9219,7097,Ford,385,1665158
9220,307,KIA,346,1084520
9221,4926,Infiniti,440,3835157
9222,11680,Infiniti,284,753104
9223,9702,Toyota,343,2503394
9224,17570,Ford,307,2349991
9225,18127,Subaru,368,3321655
9226,2395,Audi,,906736
9227,6989,Audi,407,3868957
9228,16394,LADA,,2274536
9229,9336,Subaru,237,1884301
9230,19132,Infiniti,164,2500212
9231,1540,Subaru,119,1668702
9232,6127,KIA,81,1874843
9233,7160,BMW,451,2370049
9234,9659,Ford,459,2908003
9235,15922,LADA,369,3887404
9236,16188,BMW,369,1802612
9237,5627,Infiniti,296,2085763
9238,13461,Nissan,,679704
9239,10363,Audi,494,2885730
9240,19209,Mercedez-Benz,483,2431724
9241,11915,Mercedez-Benz,488,1010701
9242,34,BMW,404,3817109
9243,9616,Toyota,425,2568522
9244,12364,Toyota,429,1199562
9245,5364,BMW,490,802245
9246,1532,Mercedez-Benz,309,3504905
9247,16726,Infiniti,495,1228036
9248,6153,Subaru,289,1251645
9249,6196,LADA,385,2543009
9250,15631,Subaru,422,3465118
9251,10312,Subaru,342,3134093
9252,3161,Nissan,,983087
9253,18731,Mercedez-Benz,265,3461630
9254,3241,Ford,423,955696
9255,15899,Daewoo,115,1090737
9256,18810,Mercedez-Benz,117,208523
9257,15523,Ford,262,1277454
9258,14034,Infiniti,118,313545
9259,6225,BMW,494,1180931
9260,15111,LADA,119,3844480
9261,17138,Daewoo,103,900012
9262,1666,LADA,,3004045
9263,4454,Audi,77,1337119
9264,14894,Ford,,1843078
9265,10359,Infiniti,174,2955732
9266,19504,Toyota,224,1229103
